公司代號,公司名稱,英文簡稱,申報原因,產業類別,報告書內容涵蓋期間,編製依循準則,第三方驗證-驗證單位,第三方驗證-單位名稱,第三方驗證-採用標準,公司網站報告書相關資訊(中文版),中文版永續報告書,中文版上傳日期,英文版永續報告書網址,英文版永續報告書,英文版上傳日期,中文版永續報告書(修正後版本),上傳日期(中文修正後版本),英文版永續報告書(修正後版本),上傳日期(英文修正後版本),報告書聯絡資訊,備註
"3413","京鼎","Fiti","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","SGS","AA1000 第1類型(Type1) 中度保證","https://www.foxsemicon.com/zh-tw/csr_report.aspx","t100sa11_3413_110.pdf","111/09/12","","","","","","","","fitistock@foxsemicon.com","無",
"3416","融程電","Winmate","6.係自願編製與申報","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://dc.winmate.com.tw/_NewsFile/HQpdf/ESG_2021.pdf","t100sa11_3416_110.pdf","111/06/30","https://www.winmate.com/upload/Corporate/ESG_2021_en.pdf","t100sa11_3416_110_E.pdf","2022/11/30","","","","","csr@winmate.com.tw","",
"3443","創意","GUC","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","BSI","AA1000 第1類型(Type1) 中度保證","https://www.guc-asic.com/tw/esg-report.php","t100sa11_3443_110.pdf","111/06/21","https://www.guc-asic.com/en/esg-report.php?","t100sa11_3443_110_E.pdf","2022/08/15","","111/06/21","","","asialin/Globalunichip","",
"3454","晶睿","VIVOTEK","6.係自願編製與申報","光電業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.vivotek.com/zh-Hant/csr/content/9","t100sa11_3454_110.pdf","111/09/30","https://www.vivotek.com/csr/content/9","t100sa11_3454_110_E.pdf","2022/11/23","","","","","evelyn.hsieh@vivotek.com","",
"3481","群創","INX","5.股本達新臺幣五十億元以上者","光電業","110/01/01~110/12/31","2. 其他依循標準：GRI 準則、AA1000AS第二應用類型高度保證等級、SASB","其他查驗證單位：","SGS","AA1000 第2類型(Type2) 高度保證","https://www.innolux.com/tw/esg/interaction/report_download.html","t100sa11_3481_110.pdf","111/06/30","https://www.innolux.com/en/esg/interaction/report_download.html","t100sa11_3481_110_E.pdf","2022/06/30","","","","","boya.yu@innolux.com","",
"3504","揚明光","Young Optics","6.係自願編製與申報","光電業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.youngoptics.com/relationship-44-60-page93","t100sa11_3504_110.pdf","111/09/30","","","","","","","","yunpeng.hsieh@youngoptics.com","本報告書為求資訊完整，部分溯及110年1月1日以前及110年12月31日以後相關資訊。",
"3515","華擎","ASROCK","6.係自願編製與申報","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會台灣分公司(BSI Taiwan)","AA1000 第1類型(Type1) 中度保證","https://www.asrock.com/general/CSR.tw.asp?cat=CSRReport","t100sa11_3515_110.pdf","111/09/13","","","","","","","","Jeff_Lo@asrock.com.tw","",
"3532","台勝科","FST","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI)","AA1000 第1類型(Type1) 中度保證","https://www.fstech.com.tw/FPC_Fstech_Web/fstech_web.htmlhttps://www.fstech.com.tw/FPC_Fstech_Web/fst_csr.html?page=pills-resource#pills-resource","t100sa11_3532_110.pdf","111/06/23","https://www.fstech.com.tw/","t100sa11_3532_110_E.pdf","2022/08/01","","111/06/23","","","fstir@fstech.com.tw","",
"3533","嘉澤","LOTES","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","https://www.lotes.cc/zh-tw/responsibility.php#report","t100sa11_3533_110.pdf","111/07/26","https://www.lotes.cc/en/responsibility.php#report","t100sa11_3533_110_E.pdf","2022/07/26","","","","","jerrylee@lotestech.com","",
"3545","敦泰","FocalTech","6.係自願編製與申報","半導體業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","香港商漢德技術監督服務亞太有限公司台灣分公司","AA1000 第1類型(Type1) 中度保證","http://www.focaltech-electronics.com/cf/investor/qyshzr.html","t100sa11_3545_110.pdf","111/06/30","https://www.focaltech-electronics.com/en-global","t100sa11_3545_110_E.pdf","2022/12/28","","","","","sylvia.wu@focaltech-electronics.com","無",
"3557","嘉威","JiaWei","6.係自願編製與申報","居家生活","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.jiaweils.com/FileList/C000020","t100sa11_3557_110.pdf","111/09/21","https://www.jiaweils.com/English/FileList/E000018","t100sa11_3557_110_E.pdf","2022/12/21","","","","","lorilin@jiaweils.com","無",
"3576","聯合再生","URE","5.股本達新臺幣五十億元以上者","光電業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","格瑞國際驗證有限公司","AA1000 第1類型(Type1) 中度保證","http://www.urecorp.com","t100sa11_3576_110.pdf","111/06/28","","","","","","","","Shelly.Yen@urecorp.com","",
"3596","智易","Arcadyan","6.係自願編製與申報","通信網路業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","「法國標準協會」亞太公司「艾法諾國際股份有限公司」","AA1000 第1類型(Type1) 中度保證","https://www.arcadyan.com/zh-hant/csr/resources-and-downloads/","t100sa11_3596_110.pdf","111/08/29","https://www.arcadyan.com/zh-hant/csr/resources-and-downloads/","t100sa11_3596_110_E.pdf","2022/08/29","t100sa11_3596_110_M.pdf","111/09/30","t100sa11_3596_110_M_E.pdf","2022/09/30","doris_wang@arcadayan.com","",
"3605","宏致","ACES","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","台灣德國萊茵集團","AA1000 第1類型(Type1) 中度保證","https://www.acesconn.com/tw/about5_1","t100sa11_3605_110.pdf","111/06/30","https://www.acesconn.com/about5_1","t100sa11_3605_110_E.pdf","2022/08/19","t100sa11_3605_110_M.pdf","111/08/08","","","ruby_chen@acesconn.com","",
"3645","達邁","TMT","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.taimide.com.tw/zh/article-721176","t100sa11_3645_110.pdf","111/11/30","","","","","","","","amy_chung@taimide.com.tw","",
"3665","貿聯-KY","BHI (BizLink)","6.係自願編製與申報","其他電子業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","SGS","AA1000 第1類型(Type1) 中度保證","https://www.bizlinktech.com/esg/detail/11","t100sa11_3665_110.pdf","111/06/15","https://www.bizlinktech.com/esg/detail/11","t100sa11_3665_110_E.pdf","2022/08/10","","111/06/15","","","jason_yin@bizlinktech.com","無",
"3669","圓展","AVer","6.係自願編製與申報","通信網路業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司(SGS)","AA1000 第1類型(Type1) 中度保證","http://tw.aver.com/page/csr","t100sa11_3669_110.pdf","111/09/29","","","","","","","","ir.avi@aver.com","無",
"3682","亞太電","APT","5.股本達新臺幣五十億元以上者","通信網路業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","Bureau Veritas Certification (Taiwan)","AA1000 第1類型(Type1) 中度保證","https://www.aptg.com.tw/corporate/social/management/esg-report/","t100sa11_3682_110.pdf","111/06/29","","","","","","","","pr@aptg.com.tw","",
"3702","大聯大","WPG","5.股本達新臺幣五十億元以上者","電子通路業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安侯建業聯合會計師事務所","確信準則公報第一號","https://www.wpgholdings.com/csr_area/year_report/zhtw","t100sa11_3702_110.pdf","111/08/05","https://www.wpgholdings.com/csr_area/year_report/en","t100sa11_3702_110_E.pdf","2022/10/21","","","","","wpgh_csr@wpgholdings.com","無",
"3703","欣陸","CHC","5.股本達新臺幣五十億元以上者","建材營造","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.continental-holdings.com/zh/csr/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb%e5%a0%b1%e5%91%8a%e6%9b%b8/","t100sa11_3703_110.pdf","111/06/30","","","","","","","","huangs@continental-holdings.com","",
"3704","合勤控","Zyxel Group","6.係自願編製與申報","通信網路業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","立恩威國際驗證股份有限公司","其他","https://www.unizyx.com.tw/report.php","t100sa11_3704_110.pdf","111/08/16","https://www.unizyx.com.tw/report.php?lang=en","t100sa11_3704_110_E.pdf","2022/10/26","","","","","csr@unizyx.com.tw","",
"3706","神達","MHC","5.股本達新臺幣五十億元以上者","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","台灣檢驗科技股份有限公司(SGS Taiwan)","AA1000 第1類型(Type1) 中度保證","https://www.mitac.com/zh-TW/csr_reports/index","t100sa11_3706_110.pdf","111/06/16","https://www.mitac.com/en-global/csr_reports/index","t100sa11_3706_110_E.pdf","2022/08/31","t100sa11_3706_110_M.pdf","111/08/31","t100sa11_3706_110_M_E.pdf","2022/08/31","sammy.huang@mic.com.tw","",
"3708","上緯投控","Swancor","3.屬化學工業者","綠能環保","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","http://www.swancor.com/tw/csr/reports","t100sa11_3708_110.pdf","111/07/04","https://www.swancor.com/tw/csr/reports","t100sa11_3708_110_E.pdf","2022/12/31","","","","","CSR@swancor.com","",
"3711","日月光投控","ASEH","5.股本達新臺幣五十億元以上者","半導體業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","勤業眾信聯合會計師事務所","確信準則公報第一號","https://www.aseglobal.com/ch/csr-download/","t100sa11_3711_110.pdf","111/09/28","https://www.aseglobal.com/csr-download/","t100sa11_3711_110_E.pdf","2022/09/28","","","","","ASEH_CSR@aseglobal.com","",
"3712","永崴投控","FIT","6.係自願編製與申報","電腦及週邊設備業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.fit-holding.com/%e4%bc%81%e6%a5%ad%e7%a4%be%e6%9c%83%e8%b2%ac%e4%bb%bb-2/","t100sa11_3712_110.pdf","111/09/16","","","","","","","","fanny_luo@fit-holding.com","",
"3714","富采","ENNOSTAR","5.股本達新臺幣五十億元以上者","光電業","110/01/01~110/12/31","2. 其他依循標準：GRI 準則、SASB、AA1000","其他查驗證單位：","英國標準協會(BSI)","AA1000 第1類型(Type1) 中度保證","https://www.ennostar.com/upfiles/ESG/2022_ESG_Report.pdf","t100sa11_3714_110.pdf","111/06/30","https://www.ennostar.com/ESG_report?tid=22","t100sa11_3714_110_E.pdf","2022/09/27","","","","","ESG@Ennostar.com","2022年晶成半導體由孫公司轉為富采轄下次集團之子公司。",
"3715","定穎投控","Dynamic Holding","6.係自願編製與申報","電子零組件業","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","BSI Pacific Limited Taiwan Branch","AA1000 第1類型(Type1) 中度保證","https://www.dynaholding.com/","t100sa11_3715_110.pdf","111/09/29","https://www.dynaholding.com/","t100sa11_3715_110_E.pdf","2022/12/15","","","","","Irene_Tsai@dynamicpcb.com","",
"3990","測試帳號","3990 t","6.係自願編製與申報","水泥工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","KPMG","確信準則公報第一號","http://test","t100sa11_3990_110.pdf","111/04/26","test","t100sa11_3990_110_E.pdf","2022/09/19","t100sa11_3990_110_M.pdf","112/06/02","t100sa11_3990_110_M_E.pdf","2023/05/17","test","test",
"4106","雃博","WELLELL","6.係自願編製與申報","生技醫療業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://tw.wellell.com/zh-tw/investor-area/9f9a880128df4e4e8af60711ead9ed9d","t100sa11_4106_110.pdf","112/01/31","https://tw.wellell.com/zh-tw/investor-area/9f9a880128df4e4e8af60711ead9ed9d","t100sa11_4106_110_E.pdf","2023/01/31","","","","","leslie.cheng@wellell.com","",
"4119","旭富","SCI","6.係自願編製與申報","生技醫療業","109/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.sci-pharmtech.com.tw/csr-cate-e","t100sa11_4119_110.pdf","112/03/08","http://www.sci-pharmtech.com.tw/en-us/csr-cate-e","t100sa11_4119_110_E.pdf","2023/03/08","","","","","amos.lin2651@sci-pharmtech.com.tw","",
"4164","承業醫","CHC","6.係自願編製與申報","生技醫療業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.chcg.com/csr-report/?_sft_csr_report_year=2021","t100sa11_4164_110.pdf","111/06/29","https://www.chcg.com/en/csr-report/?_sft_csr_report_year=2021-en","t100sa11_4164_110_E.pdf","2022/12/29","","","","","ir@chcg.com","",
"4306","炎洲","YC","5.股本達新臺幣五十億元以上者","塑膠工業","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.ycgroup.tw/esg02_csr.php","t100sa11_4306_110.pdf","111/06/29","","","","","","","","yc@ycgroup.tw","",
"4414","如興","ROO HSING","5.股本達新臺幣五十億元以上者","紡織纖維","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","http://www.roohsing.com.tw/zh-tw/social_report.php","t100sa11_4414_110.pdf","111/06/30","http://www.roohsing.com.tw/en-us/social_report.php","t100sa11_4414_110_E.pdf","2022/12/30","","","","","vicky.lee@tw.roohsing.com","",
"4526","東台","TONGTAI","6.係自願編製與申報","電機機械","110/01/01~110/12/31","1. GRI 準則","無","無資料","無資料","https://www.tongtai.com.tw/tw/csr.php","t100sa11_4526_110.pdf","112/01/13","","","","","","","","yuji@tongtai.com.tw","",
"4532","瑞智","RECHI","5.股本達新臺幣五十億元以上者","電機機械","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","BSI英國標準協會","其他","https://www.rechi.com/CSR/policy#tab-3","t100sa11_4532_110.pdf","111/04/20","https://www.rechi.com/eng/CSR/csr_report","t100sa11_4532_110_E.pdf","2022/06/21","","111/06/21","","2022/06/21","harry@rechi.com","",
"4576","大銀微系統","HMC","6.係自願編製與申報","電機機械","110/01/01~110/12/31","1. GRI 準則","其他查驗證單位：","英國標準協會(BSI)","AA1000 第1類型(Type1) 中度保證","https://csr.hiwinmikro.tw","t100sa11_4576_110.pdf","111/06/30","","","","","","","","csr@hiwinmikro.tw","",
"4720","德淵","TEX YEAR　　","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","集智聯合會計師事務所","確信準則公報第一號","https://www.texyear.com/data/report/file/1664440642474065445.pdf","t100sa11_4720_110.pdf","111/09/30","https://www.texyear.com/data/report/file/1672277214360048745.pdf","t100sa11_4720_110_E.pdf","2022/12/29","","","","","jennyy@texyear.com","",
"4722","國精化","QPC","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","https://www.qualipoly.com/style/frame/templates16/quality.asp?lang=1&customer_id=1948&content_set=color_1&name_id=139856&Directory_ID=2833","t100sa11_4722_110.pdf","111/09/15","","","","","","","","hytsai@qualipoly.com.tw","",
"4739","康普","COREMAX","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安侯建業聯合會計師事務所","確信準則公報第一號","https://www.coremaxcorp.com/zh-tw/reports","t100sa11_4739_110.pdf","111/06/10","https://www.coremaxcorp.com/en/esg-reports","t100sa11_4739_110_E.pdf","2022/08/31","t100sa11_4739_110_M.pdf","111/08/31","","2022/08/31","eagle.yang@coremaxcorp.com","",
"4755","三福化","SAN FU","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","資誠聯合會計師事務所","確信準則公報第一號","http://www.sfchem.com.tw/zh-hant/page/10010461","t100sa11_4755_110.pdf","111/06/30","","","","t100sa11_4755_110_M.pdf","111/12/07","t100sa11_4755_110_M_E.pdf","2022/12/07","MZXIE@sfchem.com.tw","",
"4763","材料-KY","ACE","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","國富浩華聯合會計師事務所","確信準則公報第一號","http://www.acetek.com.cn","t100sa11_4763_110.pdf","111/09/28","","","","","","","","4763@acetek.com.cn","",
"4764","雙鍵","DBC","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","國富浩華聯合會計師事務所","確信準則公報第一號","https://www.dbc.com.tw/tw/social1.php","t100sa11_4764_110.pdf","111/09/29","","","","","","","","ir@dbc.com.tw","",
"4766","南寶","NAN PAO","3.屬化學工業者","化學工業","110/01/01~110/12/31","1. GRI 準則","會計師事務所：","安永聯合會計師事務所","確信準則公報第一號","https://www.nanpao.com.tw/csr.aspx?id=16","t100sa11_4766_110.pdf","111/09/29","https://www.nanpao.com/csr.aspx?id=46","t100sa11_4766_110_E.pdf","2022/09/29","","","","","info@nanpao.com","無",
